时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮
01/08/2014 11:00:00,14.5,7.19,180,6.6,8.19,2.98,0.068,0.57
01/08/2014 14:00:00,15,7.42,182,12.6,8.06,2.85,0.075,0.58
01/08/2014 17:00:00,14.4,7.31,184,8.1,7.95,3.05,0.079,0.61
01/08/2014 20:00:00,13.7,7.25,172,5,8.09,2.79,0.071,0.58
01/08/2014 23:00:00,13.6,7.16,168,6.2,7.74,2.62,0.07,0.55
01/09/2014 02:00:00,13.7,7.22,163,5.1,7.63,2.38,0.07,0.53
01/09/2014 05:00:00,13.7,7.29,161,5.8,7.59,2.13,0.068,0.54
01/09/2014 08:00:00,13.8,7.26,164,6,7.56,2.33,0.069,0.55
01/09/2014 11:00:00,13.8,7.27,167,6.1,7.68,2.28,0.069,0.55
01/09/2014 14:00:00,13.9,7.26,168,6.4,7.46,2.39,0.068,0.56
01/09/2014 17:00:00,13.7,7.19,170,4.5,7.53,2.49,0.075,0.64
01/09/2014 20:00:00,14,7.17,164,8.2,7.5,2.28,0.071,0.58
01/09/2014 23:00:00,13.9,7.21,166,12.1,7.39,2.31,0.071,0.54
01/10/2014 02:00:00,13.6,7.21,160,6.8,7.38,2.2,0.068,0.57
01/10/2014 05:00:00,13.2,7.12,158,4.6,7.32,2.09,0.069,0.55
01/10/2014 08:00:00,13.2,7.11,158,3,7.43,2.02,0.07,0.58
01/10/2014 11:00:00,13.7,7.24,164,4.5,7.38,2.1,0.074,0.6
01/10/2014 14:00:00,14.4,7.4,168,9.6,7.69,2.1,0.07,0.54
01/10/2014 17:00:00,14.1,7.09,164,9.8,7.43,2.05,0.069,0.57
01/10/2014 20:00:00,13.6,7.08,163,5.6,7.12,2.05,0.069,0.57
01/10/2014 23:00:00,13.6,7.39,165,6.6,7.24,2.25,0.07,0.59
01/11/2014 02:00:00,13.6,7.16,166,5.4,7.09,2.27,0.068,0.54
01/11/2014 05:00:00,13.4,7.3,166,1.6,7.09,2,0.067,0.59
01/11/2014 08:00:00,14,7.13,163,4.6,7.24,2.19,0.067,0.57
01/11/2014 11:00:00,13.9,7.29,166,2.2,7.59,2.02,0.075,0.63
01/11/2014 14:00:00,,,,,,,,
01/11/2014 17:00:00,,,,,,,,
01/11/2014 20:00:00,,,,,,,,
01/11/2014 23:00:00,,,,,,,,
01/12/2014 02:00:00,,,,,,,,
01/12/2014 05:00:00,,,,,,,,
01/12/2014 08:00:00,,,,,,,,
01/12/2014 11:00:00,14.3,7.1,170,,,3.08,0.081,0.73
01/12/2014 14:00:00,14.5,7.03,171,,,2.65,0.073,0.7
01/12/2014 17:00:00,14.7,6.84,172,,,2.18,0.069,0.64
01/12/2014 20:00:00,14.5,6.98,168,,,2.2,0.069,0.25
01/12/2014 23:00:00,14.7,7.03,172,,,2.25,0.065,0.21
01/13/2014 02:00:00,14.7,7.01,173,,,2.19,0.063,0.2
01/13/2014 05:00:00,14.4,7,171,,,2.01,0.063,0.18
01/13/2014 08:00:00,14.3,7.04,172,,,2.05,0.065,0.23
01/13/2014 11:00:00,13.7,6.98,166,,,2.17,0.064,0.2
01/13/2014 16:00:00,14,7.03,173,13.9,7.09,2.23,0.063,0.71
01/13/2014 19:00:00,13.2,7,164,9,7.39,2.38,0.067,0.61
01/13/2014 22:00:00,13.5,7.17,168,13.2,7.93,1.91,0.066,0.57
01/14/2014 01:00:00,13.4,7.12,172,11.1,8.14,2.01,0.064,0.6
01/14/2014 04:00:00,13.6,7.22,172,11.2,8.24,1.88,0.06,0.58
01/14/2014 07:00:00,13.4,7.06,172,10.1,8.19,1.99,0.058,0.63
01/14/2014 10:00:00,13.9,7.09,175,11.9,8.26,2.51,0.058,0.58
01/14/2014 13:00:00,13.4,7.09,180,7.2,8.44,2.47,0.06,0.6
01/14/2014 16:00:00,13.8,6.99,180,7.8,8.45,2.31,0.06,0.59
01/14/2014 19:00:00,13.5,7.09,184,10.6,8.37,1.91,0.063,0.6
01/14/2014 22:00:00,12.9,7.11,206,18.6,8.26,2.07,0.074,0.59
01/15/2014 01:00:00,13.2,7.16,208,17.8,8.1,2.09,0.071,0.58
01/15/2014 04:00:00,12.9,7.08,200,15.2,8.14,2.04,0.072,0.59
01/15/2014 07:00:00,13.6,7.26,204,21,8.17,1.92,0.072,0.57
01/15/2014 10:00:00,13,7.14,194,14.8,8.27,2.01,0.073,0.56
01/15/2014 13:00:00,13.5,7.14,182,12.4,8.24,2.1,0.071,0.56
01/15/2014 16:00:00,13.7,7.14,176,10.4,8.3,2.23,0.07,0.54
01/15/2014 19:00:00,13.1,7.23,172,12.4,8.28,2.47,0.077,0.58
01/15/2014 22:00:00,13.2,7.29,173,15.5,8.31,2.27,0.081,0.61
01/16/2014 01:00:00,12.9,7.15,170,13.1,8.15,2.19,0.083,0.59
01/16/2014 04:00:00,12.8,7.12,173,14.2,7.97,2.2,0.082,0.63
01/16/2014 07:00:00,12.9,7.14,172,12.8,8.01,2.09,0.083,0.65
01/16/2014 10:00:00,13.2,7.12,175,10.6,7.84,2.36,0.084,0.62
01/16/2014 13:00:00,13.5,6.94,172,13.2,7.59,2.77,0.086,0.66
01/16/2014 16:00:00,13.6,7.12,171,10.4,7.61,2.67,0.092,0.69
01/16/2014 19:00:00,13.4,7.11,172,11.4,7.4,2.49,0.089,0.67
01/16/2014 22:00:00,13.2,7.11,170,11,7.49,2.62,0.089,0.64
01/17/2014 01:00:00,13.4,7.09,170,13,7.43,2.64,0.089,0.68
01/17/2014 04:00:00,12.9,7.07,161,14.2,7.3,2.2,0.087,0.65
01/17/2014 07:00:00,13,7.13,160,13.4,7.49,2.2,0.083,0.63
01/17/2014 10:00:00,13.1,7.13,160,16.1,7.62,2.43,0.084,0.59
01/17/2014 13:00:00,13.6,7.13,164,15.8,7.82,2.36,0.086,0.56
01/17/2014 16:00:00,14.1,7.27,165,15.1,7.81,2.44,0.085,0.6
01/17/2014 19:00:00,13.8,7.05,165,11,7.86,2.46,0.082,0.59
01/17/2014 22:00:00,13.5,7.04,165,12.2,7.7,2.31,0.083,0.57
01/18/2014 01:00:00,13.3,7.07,166,14.2,7.5,2.43,0.086,0.63
01/18/2014 04:00:00,13.2,7.14,176,12.2,7.68,2.74,0.082,0.61
01/18/2014 07:00:00,13.2,7.12,171,13.1,7.66,2.48,0.084,0.57
01/18/2014 10:00:00,13.3,7.12,170,12.4,7.7,2.35,0.083,0.57
01/18/2014 13:00:00,14.1,6.95,170,7.2,7.91,2.53,0.08,0.55
01/18/2014 16:00:00,14.4,7.21,178,9,8.22,3,0.087,0.57
01/18/2014 19:00:00,13.8,7.15,179,7,8.03,2.97,0.087,0.55
01/18/2014 22:00:00,13.2,7.19,170,12.2,7.47,2.27,0.085,0.52
01/19/2014 01:00:00,12.9,7.07,170,9.8,7.56,2.3,0.083,0.53
01/19/2014 04:00:00,,,,,,,,
01/19/2014 07:00:00,,,,,,,,
01/19/2014 10:00:00,,,,,,,,
01/19/2014 13:00:00,,,,,,,,
01/19/2014 16:00:00,,,,,,,,
01/19/2014 19:00:00,,,,,,,,
01/19/2014 22:00:00,,,,,,,,
01/20/2014 01:00:00,,,,,,,,
01/20/2014 04:00:00,,,,,,,,
01/20/2014 07:00:00,,,,,,,,
01/20/2014 10:00:00,,,,,,,,
01/20/2014 16:28:00,,,,,,,,
01/20/2014 19:28:00,13.7,6.55,,92.5,11.85,1.53,0.015,0.025
01/20/2014 22:28:00,13.2,6.52,,93,11.8,1.22,0.016,0.025
01/21/2014 01:28:00,12.6,6.51,,93,11.99,1.56,0.017,0.025
01/21/2014 04:28:00,11.9,6.47,,93.1,,1.55,0.016,0.025
01/21/2014 07:28:00,11,6.46,,92.8,,1.51,0.017,0.025
01/22/2014 11:00:00,13.7,7.03,179,5.6,7.65,2.59,0.068,0.73
01/22/2014 14:02:00,13.8,7.04,174,,7.66,2.92,0.073,0.72
01/22/2014 17:02:00,14.2,7.27,180,2.2,7.89,3.21,0.084,0.69
01/22/2014 20:02:00,13.1,7.17,173,0.9,7.86,2.89,0.065,0.67
01/22/2014 23:02:00,12.9,7.15,172,4.9,7.3,2.98,0.068,0.72
01/23/2014 02:02:00,12.5,7.19,174,6.1,7.61,3.16,0.077,0.74
01/23/2014 05:02:00,12.5,7.18,170,6.4,7.7,3.02,0.076,0.68
01/23/2014 08:02:00,12.2,7.01,167,4.2,7.56,3.24,0.081,0.72
01/23/2014 11:02:00,13.3,7.27,174,4.1,7.74,3.11,0.078,0.71
01/23/2014 17:02:00,14.3,7.24,185,5.9,7.82,3.21,0.093,0.82
01/23/2014 20:00:00,14.1,7.24,182,,7.99,3.21,0.093,0.82
01/24/2014 02:00:00,13.2,7.24,179,9,8.26,2.99,0.072,0.66
01/24/2014 04:00:00,12.8,7.24,173,10.5,8.46,2.49,0.073,0.61
01/24/2014 06:00:00,12.6,7.25,172,6.5,8.48,2.36,0.064,0.58
01/24/2014 08:00:00,12.2,7.02,167,3,8.22,2.46,0.065,0.58
01/24/2014 10:00:00,13.2,7.2,172,6,8.51,2.46,0.066,0.57
01/24/2014 12:00:00,14,7.28,177,2.2,8.6,2.24,0.062,0.59
01/24/2014 14:00:00,14.9,7.18,178,,8.1,2.81,0.078,0.63
01/24/2014 15:30:00,15.1,7.33,191,4.1,8.26,3.19,0.091,0.83
01/24/2014 17:00:00,15.3,7.44,193,3.9,8.16,3.08,0.091,0.77
01/24/2014 19:00:00,14,7.28,175,2.8,8.15,2.6,0.064,0.65
01/24/2014 21:00:00,13.4,7.23,174,3.8,8,2.73,0.064,0.62
01/24/2014 23:00:00,13.6,7.26,180,7.8,8.11,2.67,0.065,0.66
01/25/2014 01:55:00,13.3,7.15,180,7.2,8.01,2.9,0.064,0.58
01/25/2014 03:55:00,13.2,7.1,178,5,7.88,2.52,0.061,0.58
01/25/2014 05:55:00,13.1,7.17,179,5.2,7.99,2.33,0.061,0.58
01/25/2014 07:55:00,13.6,7.16,179,2.2,8.06,2.65,0.059,0.55
01/25/2014 09:55:00,13.3,7.12,180,3,7.99,2.55,0.06,0.58
01/25/2014 11:55:00,14.1,7.3,188,9.2,8.32,2.56,0.058,0.59
01/25/2014 13:55:00,13.5,7.14,182,2,8.2,2.83,0.061,0.65
01/25/2014 15:55:00,13.9,7.18,188,2.8,8.36,2.91,0.067,0.63
01/25/2014 17:55:00,13.4,7.19,176,1.9,7.86,2.78,0.059,0.59
01/25/2014 19:55:00,14.1,7.33,186,6.8,8.1,2.56,0.059,0.59
01/25/2014 21:55:00,13.5,7.18,178,3.2,7.82,2.57,0.057,0.58
01/25/2014 23:55:00,13.5,7.21,184,6.8,8.06,2.57,0.064,0.29
01/26/2014 01:55:00,13.9,7.15,184,11.2,7.74,2.95,0.067,0.55
01/26/2014 03:55:00,13.4,7.17,185,13.8,8.74,2.74,0.072,0.64
01/26/2014 05:55:00,13.6,7.12,184,7.6,7.89,2.56,0.06,0.65
01/26/2014 07:55:00,13.4,7.22,183,5.6,8.23,2.61,0.061,0.65
01/26/2014 10:00:00,14.1,7.36,193,11,8.16,2.48,0.06,0.65
01/26/2014 12:00:00,13.6,7.21,184,4.5,8.46,2.45,0.061,0.64
01/26/2014 14:00:00,13.4,7.05,182,3.6,8.26,2.49,0.061,0.64
01/26/2014 16:00:00,13.4,7.06,182,4.4,8.35,2.59,0.061,0.63
01/26/2014 18:00:00,13.6,7.06,184,4.8,8.09,2.45,0.06,0.63
01/26/2014 20:00:00,13.6,7.11,185,4.5,8.23,2.55,0.059,0.62
01/26/2014 22:00:00,13.7,7.28,186,4.5,8.24,2.39,0.058,0.64
01/27/2014 00:00:00,13.6,7.1,185,9,7.97,2.29,0.059,0.61
01/27/2014 02:00:00,13.4,7.18,182,6.8,7.84,2.34,0.059,0.66
01/27/2014 04:00:00,13.3,7.08,183,4.2,7.64,2.56,0.061,0.64
01/27/2014 06:00:00,13.3,7.08,184,5.1,7.67,2.37,0.059,0.63
01/27/2014 08:00:00,13,7.01,181,3.5,7.49,2.45,0.058,0.66
01/27/2014 10:00:00,13.4,7.06,184,2.5,7.43,2.63,0.065,0.57
01/27/2014 12:00:00,13.9,7.03,185,4.2,7.13,2.74,0.066,0.6
01/27/2014 14:00:00,14.6,7.06,188,2.6,7.43,2.93,0.065,0.58
01/27/2014 16:00:00,15.1,7.06,192,3.6,7.71,3.1,0.065,0.56
01/27/2014 18:00:00,14.8,7.06,188,3.4,7.66,3.1,0.065,0.56
01/27/2014 20:00:00,14.5,7.03,198,7.6,7.43,3.26,0.075,0.67
01/27/2014 22:00:00,13.9,7.13,194,5,7.41,3.59,0.078,0.58
01/28/2014 00:00:00,13.9,7.15,200,4.5,7.7,3.58,0.066,0.56
01/28/2014 02:00:00,13.9,7.41,198,4.1,7.63,3.18,0.067,0.58
01/28/2014 04:00:00,13.3,6.93,192,1.1,7.55,3.21,0.067,0.57
01/28/2014 06:00:00,13.2,6.92,192,2.5,7.22,3.4,0.066,0.6
01/28/2014 08:00:00,13.6,7.4,204,2.9,7.32,3.33,0.067,0.57
01/28/2014 10:00:00,13.7,7.05,200,3.9,7.38,3.6,0.07,0.64
01/28/2014 12:00:00,14.1,7.17,208,4.8,7.82,3.72,0.078,0.63
01/28/2014 14:00:00,15.5,7.31,207,3.8,8.34,4.19,0.067,0.55
01/28/2014 16:00:00,16.8,7.11,216,2.4,9.4,4.73,0.067,0.56
01/28/2014 18:00:00,16.6,7.44,201,6,8.43,3.58,0.062,0.53
01/28/2014 20:00:00,14.9,7.13,198,3.9,7.9,3.55,0.066,0.58
01/28/2014 22:00:00,14.5,7.09,192,1.8,8.14,3.51,0.062,0.52
01/29/2014 00:00:00,14.4,7.12,195,3.2,8.17,3.52,0.062,0.54
01/29/2014 02:00:00,14.1,7.11,201,6.8,7.09,3.12,0.073,0.58
01/29/2014 04:00:00,13.8,7,198,6.2,6.97,3.14,0.073,0.57
01/29/2014 06:00:00,13.3,6.89,192,3.4,7.24,3.27,0.073,0.54
01/30/2014 00:00:00,14.2,6.92,196,2.1,7.85,3.58,0.073,0.54
01/30/2014 02:00:00,14.4,7.08,199,2.9,7.99,3.29,0.064,0.53
01/30/2014 04:00:00,14.3,7.05,200,3.1,7.95,3.34,0.069,0.53
01/30/2014 06:00:00,14.8,7.13,205,2.1,7.88,3.32,0.068,0.55
01/30/2014 08:00:00,14.3,7.07,204,4,7.81,3.61,0.07,0.54
01/30/2014 10:00:00,14.8,7.1,206,9.6,8.24,3.98,0.076,0.51
01/30/2014 12:00:00,15.5,7.09,211,4.6,9.81,3.77,0.072,0.46
01/30/2014 14:00:00,18.4,7.13,215,3.8,10.49,3.69,0.063,0.42
01/30/2014 16:00:00,17.3,7.29,212,6.9,10.11,4.33,0.076,0.54
01/30/2014 18:00:00,15.9,7.2,212,5.9,8.18,3.85,0.092,0.53
01/30/2014 20:00:00,15.7,7.13,225,8.6,8.35,4.67,0.075,0.5
01/30/2014 22:00:00,15.6,7.09,226,7.4,10.61,5.09,0.065,0.38
01/31/2014 00:00:00,15.7,7.2,223,4.4,11.17,4.83,0.063,0.37
01/31/2014 02:00:00,15.8,7.15,227,5.6,11.6,4.94,0.06,0.35
01/31/2014 04:00:00,15.7,7.35,225,5.4,11.12,4.91,0.063,0.34
01/31/2014 06:00:00,15.6,7.25,223,6.2,10.93,5.45,0.067,0.33
01/31/2014 08:00:00,15.5,7.38,226,6,10.16,4.75,0.081,0.35
01/31/2014 10:00:00,15.9,7.34,226,5.4,11.24,4.51,0.075,0.36
01/31/2014 12:00:00,15.9,7.34,226,5.4,11.24,4.95,0.075,0.35
01/31/2014 14:00:00,17.1,7.35,218,16,,,0.086,0.28
01/31/2014 16:00:00,17.8,7.61,221,16.6,,,0.086,0.26
01/31/2014 18:00:00,17.4,7.72,219,12.9,,,0.084,0.26
01/31/2014 20:00:00,17.1,7.79,220,14.4,,,0.073,0.24
01/31/2014 22:00:00,16.7,7.68,220,11,,,0.084,0.34
02/01/2014 00:00:00,16.5,7.64,220,7.9,,,0.073,0.28
02/01/2014 02:00:00,16.4,7.64,223,8.9,,5.15,0.056,0.31
02/01/2014 04:00:00,16.4,7.53,222,10.9,11.89,5.04,0.061,0.27
02/01/2014 06:00:00,15.6,7.36,216,5.1,11.98,4.98,0.064,0.27
02/01/2014 08:00:00,15.8,7.41,225,8.2,11.79,5.07,0.077,0.29
02/01/2014 10:00:00,15.8,7.24,212,12.8,,,0.077,0.25
02/01/2014 12:00:00,17,7.59,226,9.6,,5.3,0.073,0.32
02/01/2014 14:00:00,17.4,7.43,215,11,,5.76,0.073,0.31
02/01/2014 16:00:00,17.4,7.49,212,5.6,,5.16,0.062,0.28
02/01/2014 18:00:00,16.9,7.41,211,4.5,,5.15,0.058,0.26
02/01/2014 20:00:00,17.2,7.46,220,10.6,,,0.075,0.22
02/01/2014 22:00:00,17.2,7.66,213,10.4,,,0.076,0.22
02/02/2014 00:00:00,16.6,7.53,196,8.5,,,0.075,0.2
02/02/2014 02:00:00,16.5,7.57,191,9.1,,5.29,0.06,0.26
02/02/2014 04:00:00,16.4,7.53,190,8.8,,5.64,0.07,0.24
02/02/2014 06:00:00,16.2,7.42,188,7.8,,5.64,0.07,0.24
02/02/2014 08:00:00,16.1,7.4,191,11,,5.25,0.08,0.23
02/02/2014 10:00:00,16.3,7.28,191,3.1,,4.23,0.054,0.27
02/02/2014 12:00:00,16.8,7.23,194,6,,5.15,0.055,0.22
02/03/2014 12:00:00,17.1,7.61,170,10.8,,2.59,0.077,0.39
02/03/2014 14:00:00,17.1,7.7,168,4,9.64,2.96,0.062,0.41
02/03/2014 16:00:00,18.8,7.88,182,11.8,,5.93,0.077,0.32
02/03/2014 18:00:00,18.8,8.07,182,5.9,10.52,4.78,0.066,0.34
02/03/2014 20:00:00,17.6,7.99,190,6.6,11.3,5.97,0.072,0.35
02/03/2014 22:00:00,17.4,7.97,189,5.8,10.09,4.7,0.066,0.34
02/04/2014 00:00:00,16.9,7.96,187,6.1,9.95,4.39,0.059,0.37
02/04/2014 02:00:00,17.1,7.82,190,8,9.81,4.33,0.054,0.33
02/04/2014 04:00:00,17.5,7.72,180,9.5,10.18,4.31,0.06,0.27
02/04/2014 06:00:00,17,7.6,172,3.8,9.76,4.28,0.066,0.28
02/04/2014 08:00:00,16.6,7.59,176,5.8,9.24,3.98,0.072,0.3
02/04/2014 10:00:00,16.5,7.64,173,4.2,9.12,3.71,0.074,0.29
02/04/2014 12:00:00,16.5,7.67,172,3.1,9.65,4.13,0.065,0.3
02/04/2014 14:00:00,16.5,7.57,169,3.5,9.55,3.74,0.059,0.33
02/04/2014 16:00:00,16.1,7.57,166,1.8,9.43,3.66,0.061,0.33
02/04/2014 18:00:00,15.9,7.48,167,2.9,9.25,3.08,0.062,0.35
02/04/2014 20:00:00,15.6,7.45,168,1,8.98,3.37,0.057,0.35
02/04/2014 22:00:00,15.7,7.49,166,2.1,8.81,3.37,0.058,0.39
02/05/2014 00:00:00,15.6,7.67,169,1.8,8.86,3.19,0.059,0.39
02/05/2014 02:00:00,15.2,7.22,161,1,8.38,2.85,0.054,0.44
02/05/2014 04:00:00,15.1,7.17,160,2.5,8.11,2.83,0.054,0.4
02/05/2014 06:00:00,15.1,7.3,162,0.6,8.02,2.69,0.056,0.41
02/05/2014 08:00:00,15,7.39,167,,7.99,2.8,0.061,0.42
02/05/2014 10:00:00,15.1,7.28,161,1,8.6,3.09,0.061,0.41
02/05/2014 12:00:00,15.3,7.16,161,1.6,8.75,3.13,0.06,0.44
02/05/2014 14:00:00,15.6,7.14,160,2.9,8.85,3.68,0.063,0.43
02/05/2014 16:00:00,15.6,7.34,171,6,9.17,3.66,0.066,0.4
02/05/2014 18:00:00,15.2,7.34,163,1.6,8.7,3.04,0.061,0.39
02/05/2014 20:00:00,15.6,7.32,177,3.6,8.85,3.94,0.068,0.47
02/05/2014 22:00:00,15.8,7.32,191,3.1,8.21,4.38,0.06,0.43
02/06/2014 00:00:00,15.8,7.37,180,2.4,8.26,3.66,0.065,0.44
02/06/2014 02:00:00,15.9,7.22,180,5.4,7.79,3.45,0.061,0.45
02/06/2014 04:00:00,15.6,7.27,178,2.8,7.85,3.58,0.064,0.43
02/06/2014 06:00:00,15.5,7.29,166,1,8.01,3.12,0.06,0.44
02/06/2014 08:00:00,15.5,7.25,166,1.9,8.29,3.64,0.065,0.41
02/06/2014 10:00:00,16,7.38,179,3.6,9.05,4.93,0.07,0.42
02/06/2014 12:00:00,16.3,7.29,174,2.5,8.45,4.53,0.068,0.44
02/06/2014 14:00:00,17.4,7.33,181,7.1,10.3,3.87,0.062,0.45
02/06/2014 16:00:00,17.5,7.39,176,5.6,11.19,5.3,0.067,0.35
02/06/2014 18:00:00,17.1,7.53,162,2,8.76,3.5,0.063,0.43
02/06/2014 20:00:00,16.7,7.49,171,4.5,10.19,5.08,0.066,0.38
02/06/2014 22:00:00,17.2,7.49,176,7.9,10.19,4.8,0.066,0.35
02/07/2014 00:00:00,17,7.71,178,7,9.73,4.68,0.066,0.38
02/07/2014 02:00:00,16.5,7.45,166,2,9.31,4.22,0.059,0.4
02/07/2014 04:00:00,16.4,7.44,168,3,9.19,4.26,0.066,0.38
02/07/2014 06:00:00,16.6,7.38,170,1.1,9.45,4.67,0.067,0.35
02/07/2014 08:00:00,16.5,7.19,161,0.9,8.43,3.8,0.067,0.4
02/07/2014 10:00:00,16.5,7.37,168,2.4,8.55,3.91,0.064,0.29
02/07/2014 12:00:00,16.7,7.3,173,6.6,9.79,4.85,0.07,0.46
02/07/2014 14:00:00,17.4,7.52,181,11.4,9.52,5.01,0.072,0.46
02/07/2014 16:00:00,16.5,7.37,174,8.2,8.56,4.49,0.078,0.49
02/07/2014 18:00:00,15.9,7.2,162,2.8,7.89,3.58,0.068,0.51
02/07/2014 20:00:00,15.5,7.27,158,1,7.7,3.21,0.067,0.53
02/07/2014 22:00:00,15.2,7.22,150,,7.36,2.84,0.068,0.55
02/08/2014 00:00:00,14.9,7.13,158,,6.93,2.75,0.07,0.55
02/08/2014 02:00:00,14.7,7.22,152,1.1,7,2.43,0.067,0.59
02/08/2014 04:00:00,14.9,7.11,155,,6.89,2.47,0.068,0.57
02/08/2014 06:00:00,14.9,7.07,153,,6.8,2.78,0.068,0.57
02/08/2014 08:00:00,15.2,7.07,162,0.8,6.7,2.65,0.073,0.56
02/08/2014 10:00:00,14.9,7.09,152,,6.97,2.69,0.069,0.56
02/08/2014 12:00:00,,,,,,,,
02/08/2014 14:00:00,15.1,7.09,161,1.1,7.14,2.88,0.084,0.61
02/08/2014 16:00:00,15.1,7.2,160,5,7.32,3.24,0.068,0.61
02/08/2014 18:00:00,15.1,7.11,156,3.4,6.66,3.24,0.068,0.61
02/08/2014 20:00:00,14.8,7.3,162,5.8,7.03,3.16,0.078,0.55
02/08/2014 22:00:00,14.8,7.08,148,0.5,6.7,2.61,0.074,0.56
02/09/2014 00:00:00,15.1,7.26,151,2.6,6.88,2.54,0.075,0.54
02/09/2014 02:00:00,14.9,6.96,143,3.6,6.66,2.33,0.075,0.61
02/09/2014 04:00:00,14.4,6.91,141,0.9,6.64,2.54,0.075,0.56
02/09/2014 06:00:00,14.5,7.01,142,,6.61,2.59,0.073,0.57
02/09/2014 08:00:00,14.6,7.14,148,1.5,6.86,2.94,0.068,0.53
02/09/2014 10:00:00,14.7,7.03,152,2.8,6.69,3.29,0.073,0.57
02/09/2014 12:00:00,14.9,7.11,139,3.5,6.49,1.96,0.076,0.58
02/09/2014 14:00:00,,,,,,,,
02/09/2014 16:00:00,,,,,,,,
02/09/2014 18:00:00,,,,,,,,
02/09/2014 20:00:00,,,,,,,,
02/09/2014 22:00:00,,,,,,,,
02/10/2014 00:00:00,,,,,,,,
02/10/2014 02:00:00,,,,,,,,
02/10/2014 04:00:00,,,,,,,,
02/10/2014 06:00:00,,,,,,,,
02/10/2014 08:00:00,,,,,,,,
02/10/2014 13:29:00,13.7,7.21,168,13.1,6.99,2.54,0.11,0.45
02/10/2014 15:29:00,13.9,6.93,161,9.2,6.74,2.33,0.107,0.69
02/10/2014 17:29:00,13.6,7.09,153,10.9,6.76,1.91,0.108,0.64
02/10/2014 19:29:00,13.4,6.91,150,10.2,6.88,1.99,0.105,0.6
02/10/2014 21:29:00,13.2,7.08,151,10.8,6.93,1.83,0.103,0.56
02/10/2014 23:29:00,13.5,7.06,152,12.1,7.11,1.83,0.102,0.57
02/11/2014 01:29:00,13.6,7.12,152,11,6.93,1.76,0.103,0.54
02/11/2014 03:29:00,13.4,7.07,154,10.8,6.93,1.73,0.1,0.59
02/11/2014 05:29:00,13.4,7.06,152,9.2,6.78,1.7,0.097,0.51
02/11/2014 07:29:00,,,,,,,,
02/11/2014 09:29:00,13.2,7.41,159,7.9,6.89,1.68,0.097,0.48
02/11/2014 11:29:00,13.6,7.09,160,9,6.99,2.43,0.096,0.62
02/11/2014 13:29:00,14.2,7.32,160,8.9,7.09,1.99,0.099,0.61
02/11/2014 15:29:00,14.2,7.1,159,7.6,7.12,2.01,0.102,0.55
02/11/2014 17:29:00,14.1,7.03,158,9.6,7.05,2.21,0.098,0.62
02/11/2014 19:29:00,13.9,7.11,156,14.1,7.01,1.72,0.104,0.52
02/11/2014 21:29:00,13.6,7.11,154,12.9,6.78,1.77,0.107,0.66
02/11/2014 23:29:00,13.6,7.06,150,11.4,6.8,1.68,0.113,0.51
02/12/2014 01:29:00,13.6,7.12,154,6.8,6.86,1.67,0.111,0.56
02/12/2014 03:29:00,13.9,7.09,158,6.2,6.64,1.63,0.11,0.64
02/12/2014 05:29:00,13.4,7.07,153,5.6,6.76,1.56,0.11,0.58
02/12/2014 07:29:00,14.1,7.18,160,4.6,6.56,1.78,0.111,0.58
02/12/2014 09:29:00,13.8,7.11,156,6.4,7.01,2.22,0.115,0.6
02/12/2014 11:29:00,14,7.08,158,4,6.99,2.51,0.112,0.62
02/12/2014 13:29:00,13.9,7.1,153,0.5,7.1,2.51,0.113,0.62
02/12/2014 15:29:00,13.9,7.03,152,2,7,2.6,0.113,0.66
02/12/2014 17:29:00,14.5,7.33,164,9.1,7.07,2.54,0.114,0.56
02/12/2014 19:29:00,13.8,7.17,154,6.9,6.85,2.38,0.113,0.73
02/12/2014 21:29:00,13.6,7.15,151,6.2,6.66,2.1,0.113,0.67
02/12/2014 23:00:00,13.6,7.15,148,6.2,7.02,2.24,0.112,0.66
02/13/2014 02:00:00,13.4,7.01,150,4.5,6.38,2.23,0.111,0.63
02/13/2014 05:00:00,13.4,7.06,146,3.1,6.63,2.6,0.109,0.83
02/13/2014 08:00:00,13.2,7.01,148,,6.89,2.25,0.108,0.49
02/13/2014 11:00:00,13.6,7.32,154,4.6,6.83,2.63,0.108,0.63
02/13/2014 14:00:00,13.4,7.18,144,3,6.95,2.38,0.105,0.59
02/13/2014 17:00:00,13.3,7.08,147,9.6,7.35,2.14,0.095,0.72
02/13/2014 20:00:00,12.9,7.12,140,6.2,7.24,2.11,0.089,0.55
02/13/2014 23:00:00,12.9,7.4,143,4.5,7.3,2.3,0.087,0.52
02/14/2014 02:00:00,12.5,7.08,137,4.6,7.31,2.21,0.083,0.51
02/14/2014 05:00:00,12.8,7.15,140,2.2,7.32,1.85,0.08,0.58
02/14/2014 08:00:00,12.8,7.06,142,2.8,7.38,2.05,0.079,0.47
02/14/2014 11:00:00,13.4,7.11,144,8.2,7.36,2.44,0.081,0.47
02/14/2014 14:00:00,13.3,7.01,146,8.8,7.38,2.18,0.082,0.43
02/14/2014 17:00:00,12.8,7.03,147,3.2,7.12,2.05,0.081,0.45
02/14/2014 20:00:00,12.6,6.93,149,4.5,6.88,2.18,0.088,0.23
02/14/2014 23:00:00,12.6,7.03,153,3.8,6.83,2.02,0.083,0.38
