时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮,挥发酚,六价铬,氯化物
12/23/2014 02:00:00,15.20,7.31,92.00,45.60,8.98,2.28,0.12,0.17,0.00,0.00,6.20
12/23/2014 05:00:00,15.00,7.24,87.00,36.60,8.97,2.13,0.10,0.05,0.00,0.00,5.20
12/23/2014 08:00:00,15.10,7.15,85.00,32.40,8.58,1.87,0.10,0.04,0.00,0.00,5.20
12/23/2014 11:00:00,15.70,7.20,85.00,28.90,8.86,2.76,0.11,0.03,0.00,0.00,5.30
12/23/2014 14:00:00,16.00,7.35,93.00,72.90,9.17,2.23,0.13,0.13,0.00,0.00,6.20
12/23/2014 17:00:00,16.00,7.42,89.00,45.10,9.42,1.78,0.10,0.06,0.00,0.00,5.80
12/23/2014 20:00:00,16.10,7.30,87.00,24.90,9.15,1.82,0.09,0.05,0.00,0.00,5.40
12/23/2014 23:00:00,16.30,7.27,88.00,59.80,8.96,2.93,0.11,0.04,0.00,0.00,5.30
12/24/2014 02:00:00,15.90,7.26,92.00,47.20,8.84,2.43,0.11,0.12,0.00,0.00,6.20
12/24/2014 05:00:00,15.90,7.19,87.00,36.00,8.75,2.08,0.10,0.05,0.00,0.00,5.40
12/24/2014 08:00:00,16.40,7.17,86.00,37.70,8.69,2.73,0.11,0.05,0.00,0.00,5.20
12/24/2014 11:00:00,17.10,7.29,86.00,31.00,9.25,1.47,0.11,0.02,0.00,0.00,5.10
12/24/2014 14:00:00,17.30,7.37,94.00,74.10,9.11,3.13,0.12,0.14,0.00,0.00,6.50
12/24/2014 17:00:00,16.90,7.40,92.00,53.10,9.24,2.59,0.10,0.13,0.00,0.00,6.10
12/24/2014 20:00:00,16.70,7.37,88.00,30.40,9.40,1.69,0.09,0.06,0.00,0.00,5.60
12/24/2014 23:00:00,16.70,7.26,85.00,33.80,9.12,2.01,0.09,0.02,0.00,0.00,5.30
12/25/2014 02:00:00,16.50,7.24,95.00,78.90,8.69,2.86,0.12,0.16,0.00,0.00,6.80
12/25/2014 05:00:00,16.20,7.24,92.00,59.20,8.91,2.37,0.10,0.13,0.00,0.00,6.20
12/25/2014 08:00:00,16.30,7.22,87.00,41.80,8.96,2.25,0.09,0.03,0.00,0.00,5.40
12/25/2014 11:00:00,16.80,7.26,86.00,37.20,9.27,2.82,0.10,0.01,0.00,0.00,5.50
12/25/2014 14:00:00,16.90,7.35,91.00,91.10,9.25,3.88,0.13,0.06,0.00,0.00,6.10
12/25/2014 17:00:00,16.50,7.24,98.00,69.80,8.89,3.07,0.10,0.22,0.00,0.00,7.60
12/25/2014 20:00:00,16.40,7.35,89.00,45.60,9.44,3.07,0.07,0.06,0.00,0.00,5.80
12/25/2014 23:00:00,16.50,7.26,86.00,35.20,9.17,3.07,0.08,0.03,0.00,0.00,5.30
12/26/2014 02:00:00,16.40,7.26,92.00,73.40,8.97,3.07,0.10,0.10,0.00,0.00,6.30
12/26/2014 05:00:00,16.00,7.19,96.00,63.20,8.51,3.07,0.10,0.24,0.00,0.00,6.90
12/26/2014 08:00:00,16.00,7.23,81.00,44.60,9.07,3.07,0.08,0.06,0.00,0.00,5.80
12/26/2014 11:00:00,16.30,7.32,87.00,44.70,9.40,2.69,0.09,0.04,0.00,0.00,5.70
12/26/2014 14:00:00,16.50,7.37,88.00,58.70,9.55,3.32,0.09,0.01,0.00,,5.50
12/26/2014 17:00:00,16.30,7.22,99.00,72.70,8.59,2.86,0.10,0.27,0.00,0.00,7.80
12/26/2014 20:00:00,16.20,7.31,90.00,52.00,9.28,2.20,0.07,0.08,0.00,0.00,5.90
12/26/2014 23:00:00,16.20,7.29,87.00,43.20,9.29,2.21,0.07,0.06,0.00,0.00,5.50
12/27/2014 02:00:00,16.10,7.27,88.00,69.60,9.15,2.20,0.08,0.04,0.00,0.00,5.70
12/27/2014 05:00:00,16.00,7.20,97.00,79.20,8.76,2.45,0.09,0.21,0.00,0.00,6.90
12/27/2014 08:00:00,15.90,7.25,88.00,65.90,9.28,2.32,0.07,0.06,0.00,0.00,5.60
12/27/2014 11:00:00,16.20,7.25,87.00,59.70,9.33,2.73,0.09,0.04,0.00,0.00,5.30
12/27/2014 14:00:00,16.40,7.30,87.00,54.10,9.42,2.96,0.08,0.02,0.00,0.00,5.20
12/27/2014 17:00:00,16.30,7.25,96.00,94.40,8.81,2.58,0.09,0.19,0.00,0.00,6.70
12/27/2014 20:00:00,16.00,7.27,93.00,80.70,9.03,2.32,0.07,0.14,0.00,0.00,6.30
12/27/2014 23:00:00,16.10,7.26,89.00,59.50,9.16,2.03,0.07,0.07,0.00,0.00,5.80
12/28/2014 02:00:00,16.10,7.20,88.00,61.00,8.96,2.23,0.07,0.03,0.00,0.00,5.80
12/28/2014 05:00:00,16.00,7.19,94.00,92.50,8.62,2.40,0.08,0.16,0.00,0.00,6.80
12/28/2014 08:00:00,15.80,7.22,92.00,80.60,8.89,2.44,0.07,0.10,0.00,0.00,6.20
12/28/2014 11:00:00,16.10,7.22,89.00,71.50,9.15,2.96,0.08,0.04,0.00,0.00,5.90
12/28/2014 14:00:00,16.30,7.24,88.00,68.10,9.16,2.71,0.09,0.02,0.00,0.00,5.60
12/28/2014 17:00:00,16.20,7.26,93.00,104.90,9.07,2.73,0.09,0.10,0.00,0.00,6.70
12/28/2014 20:00:00,15.90,7.22,96.00,91.20,8.83,2.21,0.08,0.20,0.00,0.00,7.50
12/28/2014 23:00:00,15.70,7.25,89.00,72.00,9.16,2.21,0.07,0.06,0.00,0.00,6.10
12/29/2014 02:00:00,15.60,7.15,87.00,75.80,8.84,2.39,0.08,0.03,0.00,0.00,5.70
12/29/2014 05:00:00,15.50,7.19,89.00,90.00,8.95,1.96,0.08,0.06,0.00,0.00,5.80
12/29/2014 08:00:00,15.20,7.21,92.00,88.20,8.98,2.29,0.08,0.14,0.00,0.00,6.50
12/29/2014 11:00:00,15.60,7.28,89.00,78.00,9.57,2.35,0.08,0.07,0.00,0.00,6.00
12/29/2014 14:00:00,16.40,7.39,89.00,68.70,9.80,2.74,0.09,0.03,,0.00,5.60
12/29/2014 17:00:00,16.50,7.48,89.00,92.10,9.95,2.62,0.08,0.02,0.00,0.00,5.80
12/29/2014 20:00:00,16.10,7.33,96.00,101.50,9.20,2.13,0.09,0.20,0.00,0.00,7.20
12/29/2014 23:00:00,15.80,7.37,89.00,82.10,9.71,2.25,0.07,0.06,0.00,0.00,5.80
12/30/2014 02:00:00,15.50,7.25,88.00,83.00,9.29,2.33,0.08,0.05,0.00,0.00,5.70
12/30/2014 05:00:00,15.40,7.24,88.00,86.40,9.32,2.22,0.08,0.02,0.00,0.00,5.50
12/30/2014 08:00:00,15.00,7.26,93.00,94.10,9.34,2.28,0.08,0.12,0.00,0.00,6.60
12/30/2014 11:00:00,15.30,7.43,89.00,86.80,10.12,2.54,0.08,0.03,0.00,0.00,5.90
12/30/2014 14:00:00,16.20,7.53,87.00,,10.33,2.30,0.09,0.05,0.00,0.00,7.30
12/30/2014 17:00:00,16.40,7.51,85.00,,10.04,3.36,0.08,0.02,0.00,0.00,5.90
12/30/2014 20:00:00,16.00,7.48,90.00,18.20,9.86,2.54,0.08,0.10,0.00,0.00,6.70
12/30/2014 23:00:00,15.70,7.48,88.00,14.70,9.90,2.48,0.07,0.08,0.00,0.00,6.30
12/31/2014 02:00:00,15.40,7.31,85.00,9.20,9.62,2.58,0.07,0.04,0.00,0.00,5.80
12/31/2014 05:00:00,15.20,7.22,84.00,10.40,9.11,2.57,0.09,0.03,0.00,0.00,5.50
12/31/2014 08:00:00,15.10,7.33,87.00,15.30,9.64,2.92,0.07,0.04,0.00,0.00,6.20
12/31/2014 11:00:00,15.50,7.51,89.00,5.40,10.01,3.02,0.08,0.07,0.00,0.00,6.90
12/31/2014 14:00:00,16.20,7.68,88.00,,10.41,3.53,0.08,0.03,0.00,0.00,6.20
12/31/2014 17:00:00,16.40,7.69,86.00,12.50,9.90,3.45,0.09,0.01,0.00,0.00,5.60
12/31/2014 20:00:00,16.00,7.87,86.00,16.40,10.24,3.49,0.08,0.01,0.00,0.00,5.90
12/31/2014 23:00:00,15.80,7.67,91.00,13.30,9.83,2.85,0.07,0.14,0.00,0.00,7.20
01/01/2015 02:00:00,15.70,7.58,86.00,11.20,9.79,2.38,0.07,0.03,0.00,0.00,6.00
01/01/2015 05:00:00,15.50,7.28,85.00,16.60,8.86,2.79,0.09,0.03,0.00,0.00,5.70
01/01/2015 08:00:00,15.30,7.40,85.00,14.30,9.48,2.91,0.08,0.02,0.00,0.00,5.90
01/01/2015 11:00:00,15.40,7.51,93.00,20.40,9.58,3.12,0.08,0.18,0.00,0.00,7.50
01/01/2015 14:00:00,15.70,7.77,87.00,17.10,10.19,2.69,0.07,0.04,0.00,0.00,5.90
01/01/2015 17:00:00,15.70,7.58,86.00,18.10,9.92,3.34,0.08,0.04,0.00,0.00,5.90
01/01/2015 20:00:00,15.40,7.61,85.00,19.70,9.97,3.24,0.08,0.02,0.00,0.00,5.80
01/01/2015 23:00:00,15.10,7.59,92.00,27.00,9.80,2.89,0.08,0.17,0.00,0.00,7.20
01/02/2015 02:00:00,14.90,7.47,86.00,12.60,9.67,2.72,0.07,0.04,0.00,0.00,6.10
01/02/2015 05:00:00,14.70,7.23,86.00,13.50,8.90,2.91,0.09,0.04,0.00,0.00,6.00
01/02/2015 08:00:00,14.60,7.18,86.00,10.10,8.62,2.51,0.10,0.03,0.00,0.00,5.60
01/02/2015 11:00:00,14.90,7.49,88.00,17.20,9.72,3.18,0.08,0.04,0.00,0.00,6.10
01/02/2015 14:00:00,15.30,7.73,88.00,15.50,10.41,3.46,0.08,0.03,0.00,0.00,6.20
01/02/2015 17:00:00,15.40,7.55,87.00,14.20,9.87,3.28,0.09,0.03,0.00,0.00,5.70
01/02/2015 20:00:00,15.10,7.29,88.00,9.50,9.14,2.57,0.10,0.03,0.00,0.00,5.70
01/02/2015 23:00:00,14.80,7.50,87.00,16.00,9.78,3.00,0.08,0.02,0.00,0.00,6.00
01/03/2015 02:00:00,14.50,7.38,87.00,12.10,9.47,2.29,0.08,0.03,0.00,0.00,6.30
01/03/2015 05:00:00,14.40,7.20,87.00,6.30,8.77,2.36,0.10,0.05,0.00,0.00,5.70
01/03/2015 08:00:00,14.30,7.12,88.00,2.90,8.28,0.95,0.10,0.07,0.00,0.00,5.70
01/03/2015 11:00:00,14.90,7.32,89.00,11.10,9.34,3.25,0.10,0.03,0.00,0.00,3.60
01/03/2015 14:00:00,15.20,7.60,91.00,8.70,10.10,3.55,0.09,0.08,0.00,0.00,6.80
01/03/2015 17:00:00,15.40,7.46,90.00,4.50,9.72,2.87,0.09,0.04,0.00,0.00,6.10
01/03/2015 20:00:00,15.20,7.19,89.00,,8.65,2.44,0.10,0.05,0.00,0.00,5.80
01/03/2015 23:00:00,15.00,7.35,89.00,8.50,9.36,2.90,0.09,0.03,0.00,0.00,6.00
01/04/2015 02:00:00,14.90,7.36,89.00,,9.38,2.70,0.08,0.05,0.00,0.00,6.10
01/04/2015 05:00:00,14.70,7.20,88.00,,8.70,2.44,0.09,0.05,0.00,0.00,5.90
01/04/2015 08:00:00,14.70,7.10,89.00,,8.09,2.40,0.10,0.07,0.00,0.00,5.70
01/04/2015 11:00:00,15.20,7.18,90.00,,8.61,2.87,0.10,0.04,0.00,0.00,5.80
01/04/2015 14:00:00,15.60,7.46,92.00,3.60,9.68,2.36,0.10,0.11,0.00,0.00,6.60
01/04/2015 17:32:00,15.80,7.31,91.00,12.20,9.30,2.15,0.10,0.04,0.00,0.00,6.40
01/04/2015 20:32:00,15.60,7.07,89.00,17.70,8.07,1.93,0.10,0.05,0.00,0.00,5.90
01/04/2015 23:00:00,15.40,7.13,89.00,23.30,8.33,2.08,0.10,0.04,0.00,0.00,6.00
01/05/2015 02:00:00,15.30,7.29,92.00,31.70,9.19,2.33,0.09,0.10,0.00,0.00,6.70
01/05/2015 05:00:00,15.10,7.11,90.00,21.80,8.45,1.89,0.09,0.06,0.00,0.00,6.70
01/05/2015 08:00:00,15.20,7.00,90.00,18.80,7.72,1.82,0.10,0.08,0.00,0.00,3.00
01/05/2015 11:00:00,15.40,7.00,90.00,16.70,7.73,2.18,0.10,0.06,0.00,0.00,5.70
01/05/2015 14:00:00,15.50,7.27,94.00,35.90,9.12,2.73,0.09,0.12,0.00,0.00,6.70
01/05/2015 17:00:00,15.50,7.17,91.00,28.20,8.69,2.51,0.09,0.08,0.00,0.00,6.20
01/05/2015 20:00:00,15.50,7.03,90.00,19.80,7.84,1.70,0.10,0.11,0.00,0.00,5.90
01/05/2015 23:00:00,15.50,6.97,89.00,18.10,7.48,1.66,0.10,0.08,0.00,0.00,5.70
01/06/2015 02:00:00,15.50,7.14,92.00,32.60,8.42,2.05,0.09,0.12,0.00,0.00,6.60
01/06/2015 05:00:00,15.40,7.02,90.00,21.20,7.83,2.08,0.09,0.09,0.00,0.00,6.00
01/06/2015 08:00:00,15.50,6.93,90.00,18.40,7.27,1.94,0.10,0.11,0.00,0.00,6.10
01/06/2015 11:00:00,16.20,6.96,91.00,14.20,7.34,2.32,0.11,0.09,0.00,0.00,5.80
01/06/2015 14:00:00,16.40,7.20,94.00,48.90,8.61,2.94,0.11,0.14,0.00,0.00,6.90
01/06/2015 17:00:00,16.30,7.20,92.00,42.00,8.61,2.87,0.10,0.11,0.00,0.00,6.30
01/06/2015 20:00:00,16.20,7.06,90.00,20.30,8.01,2.12,0.10,0.12,0.00,0.00,6.10
01/06/2015 23:00:00,16.00,7.01,90.00,18.50,7.59,2.18,0.10,0.11,0.00,0.00,5.80
01/07/2015 02:00:00,15.90,7.16,96.00,28.50,8.35,1.04,0.10,0.25,0.00,0.00,7.30
01/07/2015 05:00:00,15.70,7.06,90.00,25.40,8.08,2.40,0.09,0.10,0.00,0.00,6.20
01/07/2015 08:00:00,15.60,7.01,90.00,13.20,7.71,1.92,0.10,0.10,0.00,0.00,6.00
01/07/2015 11:00:00,15.70,6.96,89.00,17.40,7.39,2.99,0.10,0.10,0.00,0.00,5.70
01/07/2015 14:00:00,15.60,7.09,94.00,45.60,8.15,1.52,0.12,0.19,0.00,0.00,7.40
01/07/2015 17:00:00,15.30,7.08,93.00,24.10,8.33,2.75,0.10,0.17,0.00,0.00,6.70
01/07/2015 20:00:00,15.40,7.00,91.00,6.00,7.68,1.79,0.09,0.12,0.00,0.00,5.90
01/07/2015 23:00:00,15.30,6.94,89.00,5.30,7.33,1.95,0.10,0.10,0.00,0.00,5.70
01/08/2015 02:00:00,15.10,7.01,92.00,10.40,7.79,2.39,0.10,0.13,0.00,0.00,6.50
01/08/2015 05:00:00,15.00,6.97,90.00,11.90,7.63,2.35,0.10,0.11,0.00,0.00,6.00
01/08/2015 08:00:00,14.90,6.95,89.00,5.30,7.49,2.08,0.10,0.12,0.00,0.00,5.90
01/08/2015 11:00:00,15.30,6.94,89.00,5.40,7.50,1.84,0.11,0.10,0.00,0.00,5.80
01/08/2015 14:00:00,15.70,7.05,91.00,13.30,8.21,2.91,0.11,0.11,0.00,0.00,6.30
01/08/2015 17:00:00,15.60,7.13,93.00,13.40,8.48,2.32,0.10,0.20,0.00,0.00,6.60
01/08/2015 20:00:00,15.20,7.06,90.00,1.00,8.23,1.95,0.10,0.12,0.00,0.00,6.00
01/08/2015 23:00:00,15.00,6.95,88.00,1.00,7.75,1.83,0.10,0.10,0.00,0.00,6.00
01/09/2015 02:00:00,14.70,7.05,90.00,12.00,8.22,2.33,0.10,0.12,0.00,0.00,6.40
01/09/2015 05:00:00,14.60,7.04,91.00,4.70,8.22,1.97,0.10,0.14,0.00,0.00,6.40
01/09/2015 08:00:00,14.40,6.98,89.00,,7.99,2.11,0.10,0.11,0.00,0.00,6.40
01/09/2015 11:00:00,14.50,7.00,88.00,,7.88,1.87,0.11,0.09,0.00,0.00,6.10
01/09/2015 14:00:00,13.60,7.10,89.00,11.50,9.15,0.84,0.09,0.08,0.00,0.00,5.80
01/09/2015 17:00:00,15.10,7.09,93.00,11.10,8.72,2.43,0.10,0.18,0.00,0.00,6.50
01/09/2015 20:00:00,14.90,7.09,90.00,2.10,8.50,1.94,0.10,0.12,0.00,0.00,6.20
01/09/2015 23:00:00,14.60,7.02,87.00,0.90,7.98,1.63,0.10,0.13,0.00,0.00,6.10
01/10/2015 02:00:00,14.40,7.06,89.00,7.00,8.31,2.10,0.10,0.10,0.00,0.00,6.30
01/10/2015 05:00:00,14.40,7.08,90.00,2.40,8.44,2.19,0.10,0.13,0.00,0.00,6.40
01/10/2015 08:00:00,14.40,7.00,89.00,1.30,7.95,1.99,0.10,0.11,0.00,0.00,6.20
01/10/2015 11:00:00,14.50,6.96,89.00,,7.81,2.03,0.11,0.13,0.00,0.00,5.90
01/10/2015 14:00:00,14.80,7.00,89.00,,8.03,2.39,0.10,0.10,0.00,0.00,5.90
01/10/2015 17:00:00,14.80,7.14,93.00,3.40,8.77,2.33,0.11,0.21,0.00,0.00,6.50
01/10/2015 20:00:00,14.70,7.08,90.00,,8.45,2.31,0.10,0.13,0.00,0.00,6.20
01/10/2015 23:00:00,14.60,6.98,88.00,,7.77,1.46,0.10,0.15,0.00,0.00,6.20
01/11/2015 02:00:00,14.40,6.98,88.00,,7.83,1.79,0.10,0.12,0.00,0.00,6.20
01/11/2015 05:00:00,14.50,7.05,90.00,4.90,8.24,2.31,0.10,0.14,0.00,0.00,6.50
01/11/2015 08:00:00,14.40,7.00,89.00,,7.85,1.97,0.10,0.12,0.00,0.00,6.20
01/11/2015 11:00:00,14.70,6.96,89.00,,7.68,1.94,0.11,0.15,0.00,0.00,6.00
01/11/2015 14:00:00,15.00,6.95,88.00,,7.70,1.73,0.10,0.13,0.00,0.00,6.00
01/11/2015 17:00:00,15.10,7.10,90.00,7.60,8.52,2.01,0.10,0.14,0.00,0.00,6.50
01/11/2015 20:00:00,14.90,7.06,88.00,3.40,8.31,2.10,0.10,0.13,0.00,0.00,6.10
01/11/2015 23:00:00,14.80,6.97,88.00,,7.74,1.91,0.10,0.15,0.00,0.00,6.10
01/12/2015 02:00:00,14.70,6.93,87.00,,7.42,1.77,0.10,0.12,0.00,0.00,6.30
01/12/2015 05:00:00,14.60,7.01,90.00,8.30,8.06,2.50,0.10,0.13,0.00,0.00,6.60
01/12/2015 08:00:00,14.60,6.98,88.00,1.40,7.81,2.30,0.10,0.12,0.00,0.00,6.30
01/12/2015 11:00:00,14.70,6.95,89.00,,7.62,1.87,0.10,0.14,0.00,0.00,6.20
01/12/2015 14:00:00,14.80,6.92,88.00,,7.50,4.22,0.09,0.14,0.00,0.00,6.30
01/12/2015 17:00:00,14.80,7.05,90.00,34.90,8.23,2.41,0.10,0.11,0.00,0.00,6.80
01/12/2015 20:00:00,14.60,7.05,90.00,34.40,8.17,2.59,0.10,0.16,0.00,0.00,6.50
01/12/2015 23:00:00,14.40,6.96,88.00,26.00,7.72,2.30,0.10,0.13,0.00,0.00,6.70
01/13/2015 02:00:00,14.20,6.92,87.00,21.90,7.45,1.88,0.10,0.12,0.00,0.00,6.40
01/13/2015 05:00:00,14.10,6.98,89.00,26.40,7.89,2.36,0.11,0.12,0.00,0.00,6.30
01/13/2015 08:00:00,13.90,7.00,88.00,23.50,8.05,2.08,0.10,0.14,0.00,0.00,6.30
01/13/2015 11:00:00,13.90,6.95,88.00,22.00,7.67,2.08,0.11,0.14,0.00,0.00,6.50
01/13/2015 14:00:00,13.90,6.92,88.00,21.90,7.57,1.73,0.11,0.16,0.00,0.00,6.40
01/13/2015 17:00:00,13.80,7.00,88.00,22.00,8.00,1.91,0.11,0.15,0.00,0.00,6.50
01/13/2015 20:00:00,13.80,7.03,90.00,22.00,8.11,2.39,0.11,0.25,0.00,0.00,7.10
01/13/2015 23:00:00,13.70,6.98,89.00,22.00,7.82,2.03,0.11,0.21,0.00,0.00,7.10
01/14/2015 02:00:00,13.60,6.96,89.00,21.90,7.73,1.37,0.11,0.22,0.00,0.00,6.90
01/14/2015 05:00:00,13.60,6.99,88.00,22.10,7.82,1.84,0.11,0.21,0.00,0.00,6.60
01/14/2015 08:00:00,13.60,7.02,90.00,21.90,8.15,1.83,0.11,0.20,0.00,0.00,6.90
01/14/2015 11:00:00,14.00,7.02,91.00,21.90,8.05,2.27,0.12,0.27,0.00,0.00,7.10
01/14/2015 14:00:00,14.50,7.02,91.00,21.80,8.15,3.09,0.12,0.26,,0.00,6.80
01/14/2015 17:00:00,14.60,7.06,90.00,21.70,8.24,2.07,0.11,0.23,0.00,0.00,7.10
01/14/2015 20:00:00,14.30,7.14,90.00,21.80,8.59,2.43,0.11,0.30,0.00,0.00,7.10
01/14/2015 23:00:00,14.10,7.09,90.00,21.80,8.43,2.24,0.11,0.22,0.00,0.00,6.80
01/15/2015 02:00:00,13.90,7.05,89.00,21.80,8.31,2.18,0.12,0.25,0.00,0.00,6.70
01/15/2015 05:00:00,13.80,7.05,89.00,21.90,8.36,2.02,0.12,0.24,0.00,0.00,6.70
01/15/2015 08:00:00,13.70,7.08,90.00,22.00,8.48,2.13,0.11,0.24,0.00,0.00,7.00
01/15/2015 11:00:00,14.10,7.09,91.00,22.00,8.57,2.26,0.11,0.22,0.00,0.00,6.70
01/15/2015 14:00:00,14.30,7.08,91.00,21.80,8.50,2.00,0.12,0.28,0.00,0.00,6.60
01/15/2015 17:00:00,14.40,7.08,88.00,21.70,8.38,1.91,0.12,0.30,0.00,0.00,6.50
01/15/2015 20:00:00,14.10,7.12,90.00,22.00,8.65,2.03,0.11,0.24,0.00,0.00,6.90
01/15/2015 23:00:00,14.00,7.11,90.00,22.00,8.58,2.12,0.11,0.26,0.00,0.00,6.90
01/16/2015 02:00:00,13.80,7.05,90.00,21.80,8.29,2.11,0.13,0.36,0.00,0.00,7.00
01/16/2015 05:00:00,13.50,7.01,90.00,22.00,8.05,2.13,0.14,0.38,0.00,0.00,6.70
01/16/2015 08:00:00,13.50,7.05,90.00,21.90,8.32,2.37,0.13,0.33,0.00,0.00,6.80
01/16/2015 11:00:00,14.00,7.08,92.00,21.80,8.52,2.31,0.12,0.30,0.00,0.00,7.10
01/16/2015 14:00:00,14.60,7.02,94.00,21.90,8.28,2.18,0.13,0.37,0.00,0.00,6.80
01/16/2015 17:00:00,14.90,6.98,93.00,21.90,7.80,2.42,0.14,0.38,0.00,0.00,7.00
01/16/2015 20:00:00,14.60,7.03,91.00,21.90,8.09,2.15,0.13,0.34,0.00,0.00,7.00
01/16/2015 23:00:00,14.40,7.09,92.00,21.70,8.38,2.37,0.12,0.33,0.00,0.00,7.00
01/17/2015 02:00:00,14.30,7.00,92.00,21.90,7.87,2.25,0.13,0.39,0.00,0.00,7.20
01/17/2015 05:00:00,14.20,6.94,92.00,21.80,7.69,2.08,0.13,0.37,0.00,0.00,6.70
01/17/2015 08:00:00,14.10,6.96,92.00,21.80,7.76,2.17,0.13,0.35,0.00,0.00,6.70
01/17/2015 11:00:00,14.10,7.02,94.00,21.80,8.19,2.63,0.13,0.36,0.00,0.00,7.10
01/17/2015 14:00:00,14.30,7.03,93.00,21.80,8.11,2.60,0.14,0.35,0.00,0.00,6.80
01/17/2015 17:00:00,14.30,6.98,93.00,21.90,7.84,2.76,0.13,0.35,0.00,0.00,6.90
01/17/2015 20:00:00,14.00,6.97,92.00,21.90,7.89,2.32,0.13,0.33,0.00,0.00,6.70
01/17/2015 23:00:00,13.80,7.05,95.00,22.00,8.26,2.48,0.13,0.39,0.00,0.00,7.20
01/18/2015 02:00:00,13.60,7.00,93.00,21.90,7.93,2.35,0.13,0.34,0.00,0.00,7.20
01/18/2015 05:00:00,13.50,6.93,92.00,21.90,7.65,2.05,0.13,0.32,0.00,0.00,7.00
01/18/2015 08:00:00,13.40,6.92,92.00,22.10,7.70,1.88,0.12,0.28,0.00,0.00,6.70
01/18/2015 11:00:00,13.80,7.00,94.00,22.00,8.09,2.52,0.14,0.34,0.00,0.00,7.30
01/18/2015 14:00:00,14.20,7.01,95.00,21.80,8.21,2.38,0.13,0.34,0.00,0.00,7.20
01/18/2015 17:00:00,14.50,6.97,93.00,21.80,7.85,2.29,0.13,0.31,0.00,0.00,7.10
01/18/2015 20:00:00,14.30,6.94,73.00,21.80,7.69,2.13,0.12,0.25,0.00,0.00,6.60
01/18/2015 23:00:00,14.10,6.98,93.00,21.80,7.93,2.47,0.13,0.31,0.00,0.00,6.90
01/19/2015 02:00:00,13.90,6.97,92.00,21.80,7.83,2.12,0.12,0.28,0.00,0.00,7.10
01/19/2015 05:00:00,13.80,6.95,92.00,21.80,7.79,1.90,0.12,0.28,0.00,0.00,6.80
01/19/2015 08:00:00,13.70,6.92,91.00,21.90,7.70,1.93,0.12,0.25,0.00,0.00,6.90
01/19/2015 11:00:00,14.00,6.97,94.00,22.00,7.99,2.36,0.13,0.29,0.00,0.00,6.80
01/19/2015 14:00:00,14.40,7.00,97.00,21.80,8.17,2.64,0.14,0.39,0.00,0.00,7.20
01/19/2015 17:00:00,14.50,6.99,94.00,21.80,7.84,2.42,0.12,0.30,0.00,0.00,7.00
01/19/2015 20:00:00,14.10,6.94,89.00,21.80,7.61,2.10,0.11,0.26,0.00,0.00,6.60
01/19/2015 23:00:00,13.90,7.00,93.00,22.00,7.94,2.13,0.12,0.29,0.00,0.00,7.00
01/20/2015 02:00:00,13.70,7.02,95.00,21.90,8.05,2.36,0.12,0.32,0.00,0.00,7.10
01/20/2015 05:00:00,13.50,6.98,92.00,21.90,7.84,2.00,0.11,0.28,0.00,0.00,7.00
01/20/2015 08:00:00,13.40,6.93,93.00,21.90,7.70,1.68,0.11,0.25,0.00,0.00,6.80
01/20/2015 11:00:00,13.60,6.98,93.00,22.10,7.92,1.68,0.12,0.26,0.00,0.00,7.10
01/20/2015 14:00:00,14.10,7.03,97.00,21.80,8.04,2.44,0.14,0.45,0.00,0.00,7.60
01/20/2015 17:00:00,14.30,7.01,93.00,21.70,7.97,1.83,0.12,0.29,0.00,0.00,6.90
01/20/2015 20:00:00,14.10,6.96,92.00,22.00,7.73,1.72,0.11,0.29,0.00,0.00,6.80
01/20/2015 23:00:00,14.00,6.98,92.00,21.80,7.75,2.06,0.11,0.28,0.00,0.00,6.80
01/21/2015 02:00:00,14.00,6.96,96.00,21.80,7.53,2.16,0.12,0.38,0.00,0.00,7.50
01/21/2015 05:00:00,13.90,6.96,92.00,21.80,7.75,1.55,0.11,0.27,0.00,0.00,6.90
01/21/2015 08:00:00,13.80,6.93,92.00,22.00,7.59,1.67,0.11,0.27,0.00,0.00,6.60
01/21/2015 11:00:00,14.20,6.94,92.00,21.90,7.67,1.76,0.11,0.27,0.00,0.00,6.60
01/21/2015 14:00:00,14.80,6.99,98.00,21.90,8.03,2.32,0.14,0.36,0.00,0.00,7.60
01/21/2015 17:00:00,15.20,7.25,95.00,21.80,8.32,2.36,0.12,0.26,0.00,0.00,6.90
01/21/2015 20:00:00,14.80,7.21,93.00,21.70,9.21,2.03,0.11,0.30,0.00,0.00,7.00
01/21/2015 23:00:00,14.50,7.19,93.00,21.70,7.99,2.05,0.11,0.27,0.00,0.00,6.90
01/22/2015 02:00:00,14.40,7.23,98.00,21.70,8.17,2.46,0.13,0.43,0.00,0.00,8.20
01/22/2015 05:00:00,14.10,7.21,94.00,21.70,8.07,2.18,0.11,0.28,0.00,0.00,7.10
01/22/2015 08:00:00,13.90,7.19,93.00,22.00,8.04,1.57,0.11,0.27,0.00,0.00,6.90
01/22/2015 14:00:00,15.00,7.25,98.00,28.20,8.28,1.57,0.13,0.32,0.00,0.00,7.70
01/22/2015 17:00:00,15.00,7.28,98.00,21.70,8.32,2.28,0.13,0.33,0.00,0.00,7.30
